placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-03-01 00:00:00,2026-03-02 00:00:00,14631
tojinbo-shotaro,Person,2026-03-02 00:00:00,2026-03-03 00:00:00,7189
tojinbo-shotaro,Person,2026-03-03 00:00:00,2026-03-04 00:00:00,3083
tojinbo-shotaro,Person,2026-03-04 00:00:00,2026-03-05 00:00:00,4996
tojinbo-shotaro,Person,2026-03-05 00:00:00,2026-03-06 00:00:00,7672
tojinbo-shotaro,Person,2026-03-06 00:00:00,2026-03-07 00:00:00,9149
tojinbo-shotaro,Person,2026-03-07 00:00:00,2026-03-08 00:00:00,11297
tojinbo-shotaro,Person,2026-03-08 00:00:00,2026-03-09 00:00:00,14378
tojinbo-shotaro,Person,2026-03-09 00:00:00,2026-03-10 00:00:00,9596
tojinbo-shotaro,Person,2026-03-10 00:00:00,2026-03-11 00:00:00,7245
tojinbo-shotaro,Person,2026-03-11 00:00:00,2026-03-12 00:00:00,10299
tojinbo-shotaro,Person,2026-03-12 00:00:00,2026-03-13 00:00:00,9301
tojinbo-shotaro,Person,2026-03-13 00:00:00,2026-03-14 00:00:00,7684
tojinbo-shotaro,Person,2026-03-14 00:00:00,2026-03-15 00:00:00,15977
tojinbo-shotaro,Person,2026-03-15 00:00:00,2026-03-16 00:00:00,16324
tojinbo-shotaro,Person,2026-03-16 00:00:00,2026-03-17 00:00:00,12097
tojinbo-shotaro,Person,2026-03-17 00:00:00,2026-03-18 00:00:00,11964
tojinbo-shotaro,Person,2026-03-18 00:00:00,2026-03-19 00:00:00,6785
tojinbo-shotaro,Person,2026-03-19 00:00:00,2026-03-20 00:00:00,9713
tojinbo-shotaro,Person,2026-03-20 00:00:00,2026-03-21 00:00:00,18719
tojinbo-shotaro,Person,2026-03-21 00:00:00,2026-03-22 00:00:00,20579
tojinbo-shotaro,Person,2026-03-22 00:00:00,2026-03-23 00:00:00,16335
tojinbo-shotaro,Person,2026-03-23 00:00:00,2026-03-24 00:00:00,10010
tojinbo-shotaro,Person,2026-03-24 00:00:00,2026-03-25 00:00:00,11725
tojinbo-shotaro,Person,2026-03-25 00:00:00,2026-03-26 00:00:00,9184
tojinbo-shotaro,Person,2026-03-26 00:00:00,2026-03-27 00:00:00,13060
tojinbo-shotaro,Person,2026-03-27 00:00:00,2026-03-28 00:00:00,15995
tojinbo-shotaro,Person,2026-03-28 00:00:00,2026-03-29 00:00:00,17686
tojinbo-shotaro,Person,2026-03-29 00:00:00,2026-03-30 00:00:00,16860
tojinbo-shotaro,Person,2026-03-30 00:00:00,2026-03-31 00:00:00,16058
tojinbo-shotaro,Person,2026-03-31 00:00:00,2026-04-01 00:00:00,7958
