placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-01-01 00:00:00,2026-01-02 00:00:00,14010
tojinbo-shotaro,Person,2026-01-02 00:00:00,2026-01-03 00:00:00,8276
tojinbo-shotaro,Person,2026-01-03 00:00:00,2026-01-04 00:00:00,11086
tojinbo-shotaro,Person,2026-01-04 00:00:00,2026-01-05 00:00:00,7497
tojinbo-shotaro,Person,2026-01-05 00:00:00,2026-01-06 00:00:00,3090

tojinbo-shotaro,Person,2026-01-07 00:00:00,2026-01-08 00:00:00,3696
tojinbo-shotaro,Person,2026-01-08 00:00:00,2026-01-09 00:00:00,1883
tojinbo-shotaro,Person,2026-01-09 00:00:00,2026-01-10 00:00:00,3303
tojinbo-shotaro,Person,2026-01-10 00:00:00,2026-01-11 00:00:00,9191
tojinbo-shotaro,Person,2026-01-11 00:00:00,2026-01-12 00:00:00,5450
tojinbo-shotaro,Person,2026-01-12 00:00:00,2026-01-13 00:00:00,3145
tojinbo-shotaro,Person,2026-01-13 00:00:00,2026-01-14 00:00:00,2648
tojinbo-shotaro,Person,2026-01-14 00:00:00,2026-01-15 00:00:00,3130
tojinbo-shotaro,Person,2026-01-15 00:00:00,2026-01-16 00:00:00,3154
tojinbo-shotaro,Person,2026-01-16 00:00:00,2026-01-17 00:00:00,4455
tojinbo-shotaro,Person,2026-01-17 00:00:00,2026-01-18 00:00:00,8466
tojinbo-shotaro,Person,2026-01-18 00:00:00,2026-01-19 00:00:00,10323
tojinbo-shotaro,Person,2026-01-19 00:00:00,2026-01-20 00:00:00,5609
tojinbo-shotaro,Person,2026-01-20 00:00:00,2026-01-21 00:00:00,3015
tojinbo-shotaro,Person,2026-01-21 00:00:00,2026-01-22 00:00:00,2538
tojinbo-shotaro,Person,2026-01-22 00:00:00,2026-01-23 00:00:00,1663
tojinbo-shotaro,Person,2026-01-23 00:00:00,2026-01-24 00:00:00,2150
tojinbo-shotaro,Person,2026-01-24 00:00:00,2026-01-25 00:00:00,4435
tojinbo-shotaro,Person,2026-01-25 00:00:00,2026-01-26 00:00:00,3234
tojinbo-shotaro,Person,2026-01-26 00:00:00,2026-01-27 00:00:00,3525
tojinbo-shotaro,Person,2026-01-27 00:00:00,2026-01-28 00:00:00,1987
tojinbo-shotaro,Person,2026-01-28 00:00:00,2026-01-29 00:00:00,1501
tojinbo-shotaro,Person,2026-01-29 00:00:00,2026-01-30 00:00:00,3066
tojinbo-shotaro,Person,2026-01-30 00:00:00,2026-01-31 00:00:00,4224
tojinbo-shotaro,Person,2026-01-31 00:00:00,2026-02-01 00:00:00,6577
