placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2024-12-20 00:00:00,2024-12-21 00:00:00,6563
fukui-station-east-entrance,Person,2024-12-21 00:00:00,2024-12-22 00:00:00,11710
fukui-station-east-entrance,Person,2024-12-22 00:00:00,2024-12-23 00:00:00,7446
fukui-station-east-entrance,Person,2024-12-23 00:00:00,2024-12-24 00:00:00,6317
fukui-station-east-entrance,Person,2024-12-24 00:00:00,2024-12-25 00:00:00,5941
fukui-station-east-entrance,Person,2024-12-25 00:00:00,2024-12-26 00:00:00,8476
fukui-station-east-entrance,Person,2024-12-26 00:00:00,2024-12-27 00:00:00,6630
fukui-station-east-entrance,Person,2024-12-27 00:00:00,2024-12-28 00:00:00,7179
fukui-station-east-entrance,Person,2024-12-28 00:00:00,2024-12-29 00:00:00,11207
fukui-station-east-entrance,Person,2024-12-29 00:00:00,2024-12-30 00:00:00,11829
fukui-station-east-entrance,Person,2024-12-30 00:00:00,2024-12-31 00:00:00,11800
fukui-station-east-entrance,Person,2024-12-31 00:00:00,2025-01-01 00:00:00,8797
