placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-08-14 11:00:00,2025-08-14 11:05:00,356
tojinbo-shotaro,Person,2025-08-14 11:05:00,2025-08-14 11:10:00,292
tojinbo-shotaro,Person,2025-08-14 11:10:00,2025-08-14 11:15:00,240
tojinbo-shotaro,Person,2025-08-14 11:15:00,2025-08-14 11:20:00,305
tojinbo-shotaro,Person,2025-08-14 11:20:00,2025-08-14 11:25:00,271
tojinbo-shotaro,Person,2025-08-14 11:25:00,2025-08-14 11:30:00,290
tojinbo-shotaro,Person,2025-08-14 11:30:00,2025-08-14 11:35:00,321
tojinbo-shotaro,Person,2025-08-14 11:35:00,2025-08-14 11:40:00,310
tojinbo-shotaro,Person,2025-08-14 11:40:00,2025-08-14 11:45:00,269
tojinbo-shotaro,Person,2025-08-14 11:45:00,2025-08-14 11:50:00,303
tojinbo-shotaro,Person,2025-08-14 11:50:00,2025-08-14 11:55:00,273
tojinbo-shotaro,Person,2025-08-14 11:55:00,2025-08-14 12:00:00,283
