placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-11-11 00:00:00,2025-11-11 01:00:00,0
fukui-station-east-entrance,Person,2025-11-11 01:00:00,2025-11-11 02:00:00,0
fukui-station-east-entrance,Person,2025-11-11 02:00:00,2025-11-11 03:00:00,0
fukui-station-east-entrance,Person,2025-11-11 03:00:00,2025-11-11 04:00:00,0
fukui-station-east-entrance,Person,2025-11-11 04:00:00,2025-11-11 05:00:00,0
fukui-station-east-entrance,Person,2025-11-11 05:00:00,2025-11-11 06:00:00,38
fukui-station-east-entrance,Person,2025-11-11 06:00:00,2025-11-11 07:00:00,115
fukui-station-east-entrance,Person,2025-11-11 07:00:00,2025-11-11 08:00:00,261
fukui-station-east-entrance,Person,2025-11-11 08:00:00,2025-11-11 09:00:00,392
fukui-station-east-entrance,Person,2025-11-11 09:00:00,2025-11-11 10:00:00,683
fukui-station-east-entrance,Person,2025-11-11 10:00:00,2025-11-11 11:00:00,738
fukui-station-east-entrance,Person,2025-11-11 11:00:00,2025-11-11 12:00:00,605
fukui-station-east-entrance,Person,2025-11-11 12:00:00,2025-11-11 13:00:00,625
fukui-station-east-entrance,Person,2025-11-11 13:00:00,2025-11-11 14:00:00,565
fukui-station-east-entrance,Person,2025-11-11 14:00:00,2025-11-11 15:00:00,779
fukui-station-east-entrance,Person,2025-11-11 15:00:00,2025-11-11 16:00:00,748
fukui-station-east-entrance,Person,2025-11-11 16:00:00,2025-11-11 17:00:00,735
fukui-station-east-entrance,Person,2025-11-11 17:00:00,2025-11-11 18:00:00,507
fukui-station-east-entrance,Person,2025-11-11 18:00:00,2025-11-11 19:00:00,469
fukui-station-east-entrance,Person,2025-11-11 19:00:00,2025-11-11 20:00:00,185
fukui-station-east-entrance,Person,2025-11-11 20:00:00,2025-11-11 21:00:00,100
fukui-station-east-entrance,Person,2025-11-11 21:00:00,2025-11-11 22:00:00,130
fukui-station-east-entrance,Person,2025-11-11 22:00:00,2025-11-11 23:00:00,49
fukui-station-east-entrance,Person,2025-11-11 23:00:00,2025-11-12 00:00:00,1
