placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2025-05-01 00:00:00,2025-05-02 00:00:00,353,4,118,31,24,25,19,16,10,6,0,31,13,15,20,10,5,0,6,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-02 00:00:00,2025-05-03 00:00:00,410,7,145,29,33,43,21,7,8,7,1,28,13,18,26,13,6,4,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-03 00:00:00,2025-05-04 00:00:00,612,7,202,61,45,50,33,25,10,8,1,39,25,32,33,20,9,5,4,0,0,1,0,0,1,0,0,1
fukui-station-east-entrance,Face,2025-05-04 00:00:00,2025-05-05 00:00:00,451,2,155,42,27,35,37,12,6,7,1,33,16,18,28,18,8,2,2,0,1,0,0,1,0,0,0,0
fukui-station-east-entrance,Face,2025-05-05 00:00:00,2025-05-06 00:00:00,717,10,231,64,45,63,43,19,18,7,1,55,32,30,36,25,17,7,7,0,2,1,1,1,1,1,0,0
fukui-station-east-entrance,Face,2025-05-06 00:00:00,2025-05-07 00:00:00,540,5,168,44,39,47,32,16,12,5,0,58,20,26,25,16,12,5,2,0,3,1,0,2,1,1,0,0
fukui-station-east-entrance,Face,2025-05-07 00:00:00,2025-05-08 00:00:00,216,2,80,16,15,11,16,10,7,7,1,10,10,7,9,8,3,2,2,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-08 00:00:00,2025-05-09 00:00:00,233,3,79,19,13,31,15,11,9,4,0,9,11,2,9,6,3,5,3,0,1,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-09 00:00:00,2025-05-10 00:00:00,277,6,81,18,21,27,19,14,15,3,0,24,7,11,14,7,1,4,5,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-10 00:00:00,2025-05-11 00:00:00,360,4,128,27,30,31,11,18,5,5,0,26,10,14,23,13,8,1,6,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-11 00:00:00,2025-05-12 00:00:00,458,2,144,36,34,40,24,21,16,14,0,29,22,13,21,13,15,6,7,0,0,0,0,0,1,0,0,0
fukui-station-east-entrance,Face,2025-05-12 00:00:00,2025-05-13 00:00:00,271,4,85,21,25,23,22,13,9,2,0,25,9,5,12,5,4,1,3,0,1,0,0,0,0,1,1,0
fukui-station-east-entrance,Face,2025-05-13 00:00:00,2025-05-14 00:00:00,254,4,93,12,16,23,10,11,8,7,1,20,11,8,13,6,7,2,2,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-14 00:00:00,2025-05-15 00:00:00,285,2,102,17,19,24,20,14,12,10,0,20,11,5,8,7,6,6,2,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-15 00:00:00,2025-05-16 00:00:00,299,2,93,22,23,24,24,16,11,12,0,18,19,3,16,4,4,3,4,0,0,0,0,0,0,0,1,0
fukui-station-east-entrance,Face,2025-05-16 00:00:00,2025-05-17 00:00:00,419,3,126,39,38,37,26,27,22,11,0,27,19,14,9,7,5,5,4,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-17 00:00:00,2025-05-18 00:00:00,427,3,136,45,31,36,18,16,13,9,0,27,20,12,23,16,10,8,3,0,0,0,1,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-18 00:00:00,2025-05-19 00:00:00,440,4,146,33,32,41,23,15,12,7,1,38,16,15,26,22,3,5,0,0,1,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-19 00:00:00,2025-05-20 00:00:00,305,2,107,17,13,26,17,11,11,18,0,29,12,7,10,10,7,3,4,0,1,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-20 00:00:00,2025-05-21 00:00:00,232,1,65,18,14,28,15,10,8,7,0,21,8,13,9,5,6,3,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-21 00:00:00,2025-05-22 00:00:00,308,8,101,14,23,34,13,19,15,6,0,16,6,10,16,11,8,4,4,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-22 00:00:00,2025-05-23 00:00:00,363,2,114,39,18,35,28,19,16,12,0,24,9,4,15,9,8,7,4,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-23 00:00:00,2025-05-24 00:00:00,360,6,115,26,20,32,25,24,12,16,0,18,16,11,17,10,4,5,3,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-24 00:00:00,2025-05-25 00:00:00,580,8,189,40,31,60,35,23,11,5,0,54,20,25,23,24,15,7,7,0,2,0,0,1,0,0,0,0
fukui-station-east-entrance,Face,2025-05-25 00:00:00,2025-05-26 00:00:00,545,11,190,35,43,43,37,23,15,5,0,49,24,16,24,10,8,5,2,0,1,2,0,1,0,1,0,0
fukui-station-east-entrance,Face,2025-05-26 00:00:00,2025-05-27 00:00:00,220,2,71,16,8,23,13,10,11,5,0,16,14,4,9,7,5,2,4,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-27 00:00:00,2025-05-28 00:00:00,255,1,91,17,11,17,11,18,9,10,0,16,5,5,11,10,8,7,8,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-28 00:00:00,2025-05-29 00:00:00,212,3,70,18,20,18,13,8,4,7,1,17,12,4,8,1,2,2,4,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-29 00:00:00,2025-05-30 00:00:00,246,2,88,15,15,29,13,13,10,7,0,14,6,9,9,6,6,4,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-30 00:00:00,2025-05-31 00:00:00,316,0,124,27,18,24,12,14,14,7,0,19,13,10,11,9,8,3,3,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-05-31 00:00:00,2025-06-01 00:00:00,372,2,111,29,26,32,22,10,13,3,0,39,24,9,22,17,6,2,4,0,0,0,0,1,0,0,0,0
