placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2025-11-01 00:00:00,2025-11-02 00:00:00,671,15,228,41,41,58,47,24,14,7,1,59,20,24,40,27,13,7,3,0,0,2,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-02 00:00:00,2025-11-03 00:00:00,651,5,217,56,49,57,36,24,17,7,0,44,28,24,38,18,16,6,7,0,1,0,1,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-03 00:00:00,2025-11-04 00:00:00,506,7,183,27,28,54,24,12,15,5,1,40,25,15,37,14,8,6,3,0,1,0,0,0,0,0,0,1
fukui-station-east-entrance,Face,2025-11-04 00:00:00,2025-11-05 00:00:00,295,3,111,15,16,21,18,15,6,11,1,18,14,9,11,8,6,7,4,0,0,0,0,1,0,0,0,0
fukui-station-east-entrance,Face,2025-11-05 00:00:00,2025-11-06 00:00:00,287,2,84,22,11,33,22,13,6,8,0,32,11,9,10,7,3,8,6,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-06 00:00:00,2025-11-07 00:00:00,282,2,88,21,13,27,18,15,8,7,0,23,7,12,13,7,10,8,3,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-07 00:00:00,2025-11-08 00:00:00,414,3,106,36,27,35,22,17,21,9,0,31,18,18,32,14,11,8,4,0,1,1,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-08 00:00:00,2025-11-09 00:00:00,554,4,157,35,32,61,41,30,20,13,1,52,19,24,19,15,19,7,5,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-09 00:00:00,2025-11-10 00:00:00,707,11,248,47,43,64,39,32,16,16,1,60,28,16,28,27,18,10,3,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-10 00:00:00,2025-11-11 00:00:00,251,0,81,13,13,22,16,10,16,3,1,18,13,4,15,8,6,8,4,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-11 00:00:00,2025-11-12 00:00:00,370,3,120,22,26,25,24,11,17,18,0,18,16,9,20,21,8,2,9,0,0,0,0,1,0,0,0,0
fukui-station-east-entrance,Face,2025-11-12 00:00:00,2025-11-13 00:00:00,323,2,91,16,18,42,25,16,22,12,0,17,9,10,13,12,6,7,5,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-13 00:00:00,2025-11-14 00:00:00,324,2,80,18,25,38,14,21,14,9,1,27,15,11,18,15,7,5,4,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-14 00:00:00,2025-11-15 00:00:00,480,5,142,26,20,47,31,22,15,12,0,54,25,19,14,19,15,9,5,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-15 00:00:00,2025-11-16 00:00:00,529,4,148,43,30,50,33,16,14,8,0,52,15,29,32,26,15,4,6,0,1,1,0,0,1,0,1,0
fukui-station-east-entrance,Face,2025-11-16 00:00:00,2025-11-17 00:00:00,502,6,147,39,29,41,21,19,16,14,0,41,22,26,29,23,21,3,3,0,1,0,0,1,0,0,0,0
fukui-station-east-entrance,Face,2025-11-17 00:00:00,2025-11-18 00:00:00,293,5,86,22,22,26,11,15,10,3,0,35,12,12,12,10,8,2,2,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-18 00:00:00,2025-11-19 00:00:00,440,1,134,27,26,37,43,16,22,13,0,31,14,14,17,17,10,11,4,0,0,1,0,1,0,0,1,0
fukui-station-east-entrance,Face,2025-11-19 00:00:00,2025-11-20 00:00:00,380,2,113,29,21,44,23,19,18,7,1,31,14,6,20,13,5,7,4,0,2,0,0,0,1,0,0,0
fukui-station-east-entrance,Face,2025-11-20 00:00:00,2025-11-21 00:00:00,333,5,93,24,15,30,20,15,18,7,0,28,17,8,22,10,7,8,6,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-21 00:00:00,2025-11-22 00:00:00,359,3,117,24,22,36,21,15,9,10,0,33,18,10,12,12,9,3,4,0,0,1,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-22 00:00:00,2025-11-23 00:00:00,631,5,197,42,26,59,47,31,22,11,1,46,32,20,35,28,20,4,3,0,0,0,0,1,1,0,0,0
fukui-station-east-entrance,Face,2025-11-23 00:00:00,2025-11-24 00:00:00,672,7,225,52,48,52,38,29,16,11,1,45,23,41,35,22,14,9,3,0,1,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-24 00:00:00,2025-11-25 00:00:00,579,4,180,59,37,54,27,24,19,8,0,44,15,29,27,20,15,10,2,0,3,1,1,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-25 00:00:00,2025-11-26 00:00:00,328,3,90,19,22,38,25,15,11,10,1,29,16,11,13,12,4,4,5,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-26 00:00:00,2025-11-27 00:00:00,360,8,113,20,25,40,24,12,16,9,0,22,16,9,12,14,7,7,6,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-27 00:00:00,2025-11-28 00:00:00,304,4,104,17,23,29,14,16,9,6,0,16,14,7,16,10,7,7,4,0,1,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-28 00:00:00,2025-11-29 00:00:00,344,3,114,21,15,36,19,21,5,8,0,28,16,14,16,9,11,5,2,0,1,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-29 00:00:00,2025-11-30 00:00:00,385,2,135,34,23,34,22,18,15,6,1,31,14,12,16,11,1,8,1,0,0,0,0,1,0,0,0,0
fukui-station-east-entrance,Face,2025-11-30 00:00:00,2025-12-01 00:00:00,531,4,171,38,31,63,36,18,16,9,0,37,24,19,26,15,9,5,8,0,0,0,0,1,0,1,0,0
