placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-02-09 10:00:00,2025-02-09 10:05:00,26
tojinbo-shotaro,Person,2025-02-09 10:05:00,2025-02-09 10:10:00,26
tojinbo-shotaro,Person,2025-02-09 10:10:00,2025-02-09 10:15:00,44
tojinbo-shotaro,Person,2025-02-09 10:15:00,2025-02-09 10:20:00,38
tojinbo-shotaro,Person,2025-02-09 10:20:00,2025-02-09 10:25:00,34
tojinbo-shotaro,Person,2025-02-09 10:25:00,2025-02-09 10:30:00,33
tojinbo-shotaro,Person,2025-02-09 10:30:00,2025-02-09 10:35:00,60
tojinbo-shotaro,Person,2025-02-09 10:35:00,2025-02-09 10:40:00,41
tojinbo-shotaro,Person,2025-02-09 10:40:00,2025-02-09 10:45:00,54
tojinbo-shotaro,Person,2025-02-09 10:45:00,2025-02-09 10:50:00,70
tojinbo-shotaro,Person,2025-02-09 10:50:00,2025-02-09 10:55:00,100
tojinbo-shotaro,Person,2025-02-09 10:55:00,2025-02-09 11:00:00,92
