placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-07-12 12:00:00,2025-07-12 12:05:00,127
tojinbo-shotaro,Person,2025-07-12 12:05:00,2025-07-12 12:10:00,170
tojinbo-shotaro,Person,2025-07-12 12:10:00,2025-07-12 12:15:00,140
tojinbo-shotaro,Person,2025-07-12 12:15:00,2025-07-12 12:20:00,150
tojinbo-shotaro,Person,2025-07-12 12:20:00,2025-07-12 12:25:00,137
tojinbo-shotaro,Person,2025-07-12 12:25:00,2025-07-12 12:30:00,162
tojinbo-shotaro,Person,2025-07-12 12:30:00,2025-07-12 12:35:00,193
tojinbo-shotaro,Person,2025-07-12 12:35:00,2025-07-12 12:40:00,155
tojinbo-shotaro,Person,2025-07-12 12:40:00,2025-07-12 12:45:00,155
tojinbo-shotaro,Person,2025-07-12 12:45:00,2025-07-12 12:50:00,174
tojinbo-shotaro,Person,2025-07-12 12:50:00,2025-07-12 12:55:00,135
tojinbo-shotaro,Person,2025-07-12 12:55:00,2025-07-12 13:00:00,191
