placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-07-27 15:00:00,2025-07-27 15:05:00,181
tojinbo-shotaro,Person,2025-07-27 15:05:00,2025-07-27 15:10:00,188
tojinbo-shotaro,Person,2025-07-27 15:10:00,2025-07-27 15:15:00,206
tojinbo-shotaro,Person,2025-07-27 15:15:00,2025-07-27 15:20:00,130
tojinbo-shotaro,Person,2025-07-27 15:20:00,2025-07-27 15:25:00,166
tojinbo-shotaro,Person,2025-07-27 15:25:00,2025-07-27 15:30:00,147
tojinbo-shotaro,Person,2025-07-27 15:30:00,2025-07-27 15:35:00,104
tojinbo-shotaro,Person,2025-07-27 15:35:00,2025-07-27 15:40:00,147
tojinbo-shotaro,Person,2025-07-27 15:40:00,2025-07-27 15:45:00,95
tojinbo-shotaro,Person,2025-07-27 15:45:00,2025-07-27 15:50:00,104
tojinbo-shotaro,Person,2025-07-27 15:50:00,2025-07-27 15:55:00,131
tojinbo-shotaro,Person,2025-07-27 15:55:00,2025-07-27 16:00:00,148
