placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
rainbow-line-parking-lot-1-gate,Face,2025-06-01 00:00:00,2025-06-02 00:00:00,86,0,6,2,5,9,2,6,22,18,0,4,1,0,2,1,1,5,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-02 00:00:00,2025-06-03 00:00:00,118,0,12,3,2,2,10,6,31,31,0,2,0,2,1,1,4,5,6,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-03 00:00:00,2025-06-04 00:00:00,6,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-04 00:00:00,2025-06-05 00:00:00,58,0,3,2,1,3,7,2,10,20,0,0,2,0,3,1,1,2,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-05 00:00:00,2025-06-06 00:00:00,165,1,19,5,2,15,12,9,34,40,0,3,3,1,7,3,0,5,6,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-06 00:00:00,2025-06-07 00:00:00,48,0,3,2,4,1,5,7,7,10,0,0,1,0,1,0,5,1,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-07 00:00:00,2025-06-08 00:00:00,140,0,31,2,6,12,3,11,27,25,0,5,2,1,3,1,0,4,7,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-08 00:00:00,2025-06-09 00:00:00,59,0,7,3,5,5,5,9,9,6,0,1,2,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-09 00:00:00,2025-06-10 00:00:00,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-10 00:00:00,2025-06-11 00:00:00,21,0,1,2,3,1,1,2,4,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-11 00:00:00,2025-06-12 00:00:00,6,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-12 00:00:00,2025-06-13 00:00:00,69,0,10,4,6,4,3,6,14,12,0,0,1,2,1,0,0,2,4,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-13 00:00:00,2025-06-14 00:00:00,55,0,5,1,2,6,5,7,12,9,0,1,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-14 00:00:00,2025-06-15 00:00:00,121,1,2,19,70,9,1,6,4,3,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-15 00:00:00,2025-06-16 00:00:00,12,0,0,0,1,0,4,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-16 00:00:00,2025-06-17 00:00:00,72,0,16,4,4,4,5,9,11,8,0,1,0,2,0,1,2,1,4,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-17 00:00:00,2025-06-18 00:00:00,44,0,2,1,0,2,0,5,11,11,0,2,1,0,4,0,0,3,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-18 00:00:00,2025-06-19 00:00:00,47,0,1,1,1,5,4,3,9,14,0,0,1,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-19 00:00:00,2025-06-20 00:00:00,70,1,9,5,1,1,6,7,17,12,0,0,1,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-20 00:00:00,2025-06-21 00:00:00,106,1,21,1,5,6,6,9,24,21,0,0,0,0,4,1,1,5,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-21 00:00:00,2025-06-22 00:00:00,61,0,7,4,2,4,2,10,16,12,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-22 00:00:00,2025-06-23 00:00:00,176,0,27,6,6,9,18,24,32,29,0,5,0,1,1,3,0,5,10,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-23 00:00:00,2025-06-24 00:00:00,14,0,1,0,2,2,1,3,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-24 00:00:00,2025-06-25 00:00:00,21,0,1,1,1,3,2,1,2,5,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-25 00:00:00,2025-06-26 00:00:00,69,0,6,3,18,2,3,6,13,11,0,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-26 00:00:00,2025-06-27 00:00:00,10,0,1,0,0,4,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-27 00:00:00,2025-06-28 00:00:00,55,0,4,3,2,2,5,6,10,15,0,0,0,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-28 00:00:00,2025-06-29 00:00:00,106,1,17,7,5,11,11,11,15,18,0,1,1,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-29 00:00:00,2025-06-30 00:00:00,137,0,24,4,3,12,12,12,25,19,0,4,1,1,2,2,5,2,9,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-06-30 00:00:00,2025-07-01 00:00:00,52,0,4,0,9,2,4,6,9,14,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
