placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
rainbow-line-parking-lot-1-gate,Face,2025-11-01 00:00:00,2025-11-02 00:00:00,94,0,16,2,3,5,6,14,25,19,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-02 00:00:00,2025-11-03 00:00:00,324,0,22,8,4,19,26,41,93,99,0,1,0,1,2,3,0,3,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-03 00:00:00,2025-11-04 00:00:00,10,0,2,1,0,1,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-04 00:00:00,2025-11-05 00:00:00,65,0,3,1,1,2,5,9,15,18,0,1,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-05 00:00:00,2025-11-06 00:00:00,18,0,0,1,0,1,1,5,6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-06 00:00:00,2025-11-07 00:00:00,36,0,4,1,1,2,1,1,7,14,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-07 00:00:00,2025-11-08 00:00:00,65,0,5,3,2,5,3,9,27,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-08 00:00:00,2025-11-09 00:00:00,110,0,12,5,1,4,3,14,40,20,0,1,0,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-09 00:00:00,2025-11-10 00:00:00,15,0,3,0,0,0,1,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-10 00:00:00,2025-11-11 00:00:00,23,0,1,2,4,4,3,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-11 00:00:00,2025-11-12 00:00:00,14,0,0,3,0,1,0,1,4,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-12 00:00:00,2025-11-13 00:00:00,59,0,6,3,2,1,1,3,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-13 00:00:00,2025-11-14 00:00:00,56,0,2,2,0,0,3,6,21,11,0,2,0,2,0,1,1,2,3,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-14 00:00:00,2025-11-15 00:00:00,18,0,2,3,0,0,0,2,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-15 00:00:00,2025-11-16 00:00:00,214,0,37,6,4,7,10,24,67,57,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-16 00:00:00,2025-11-17 00:00:00,185,0,19,11,4,3,7,6,28,97,0,0,1,1,0,1,0,1,6,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-17 00:00:00,2025-11-18 00:00:00,57,0,7,3,3,0,2,6,17,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-18 00:00:00,2025-11-19 00:00:00,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-19 00:00:00,2025-11-20 00:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-20 00:00:00,2025-11-21 00:00:00,27,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-21 00:00:00,2025-11-22 00:00:00,51,0,7,2,3,1,2,3,16,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-22 00:00:00,2025-11-23 00:00:00,305,0,34,7,0,6,16,42,107,86,0,0,1,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-23 00:00:00,2025-11-24 00:00:00,95,0,10,4,3,7,11,12,14,28,0,0,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-24 00:00:00,2025-11-25 00:00:00,227,1,27,13,6,15,28,50,43,28,0,1,0,0,1,2,4,6,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-25 00:00:00,2025-11-26 00:00:00,8,0,0,0,0,0,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-26 00:00:00,2025-11-27 00:00:00,9,0,0,0,0,1,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-27 00:00:00,2025-11-28 00:00:00,12,0,0,2,1,0,0,0,4,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-28 00:00:00,2025-11-29 00:00:00,12,0,0,0,1,1,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-29 00:00:00,2025-11-30 00:00:00,112,0,22,3,1,3,9,8,19,42,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-30 00:00:00,2025-12-01 00:00:00,376,1,64,13,3,5,14,27,75,166,0,1,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0
