placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-06-03 00:00:00,2025-06-03 01:00:00,0
fukui-station-east-entrance,Person,2025-06-03 01:00:00,2025-06-03 02:00:00,0
fukui-station-east-entrance,Person,2025-06-03 02:00:00,2025-06-03 03:00:00,0
fukui-station-east-entrance,Person,2025-06-03 03:00:00,2025-06-03 04:00:00,0
fukui-station-east-entrance,Person,2025-06-03 04:00:00,2025-06-03 05:00:00,0
fukui-station-east-entrance,Person,2025-06-03 05:00:00,2025-06-03 06:00:00,20
fukui-station-east-entrance,Person,2025-06-03 06:00:00,2025-06-03 07:00:00,144
fukui-station-east-entrance,Person,2025-06-03 07:00:00,2025-06-03 08:00:00,314
fukui-station-east-entrance,Person,2025-06-03 08:00:00,2025-06-03 09:00:00,275
fukui-station-east-entrance,Person,2025-06-03 09:00:00,2025-06-03 10:00:00,431
fukui-station-east-entrance,Person,2025-06-03 10:00:00,2025-06-03 11:00:00,455
fukui-station-east-entrance,Person,2025-06-03 11:00:00,2025-06-03 12:00:00,461
fukui-station-east-entrance,Person,2025-06-03 12:00:00,2025-06-03 13:00:00,358
fukui-station-east-entrance,Person,2025-06-03 13:00:00,2025-06-03 14:00:00,484
fukui-station-east-entrance,Person,2025-06-03 14:00:00,2025-06-03 15:00:00,402
fukui-station-east-entrance,Person,2025-06-03 15:00:00,2025-06-03 16:00:00,540
fukui-station-east-entrance,Person,2025-06-03 16:00:00,2025-06-03 17:00:00,635
fukui-station-east-entrance,Person,2025-06-03 17:00:00,2025-06-03 18:00:00,676
fukui-station-east-entrance,Person,2025-06-03 18:00:00,2025-06-03 19:00:00,497
fukui-station-east-entrance,Person,2025-06-03 19:00:00,2025-06-03 20:00:00,139
fukui-station-east-entrance,Person,2025-06-03 20:00:00,2025-06-03 21:00:00,90
fukui-station-east-entrance,Person,2025-06-03 21:00:00,2025-06-03 22:00:00,65
fukui-station-east-entrance,Person,2025-06-03 22:00:00,2025-06-03 23:00:00,24
fukui-station-east-entrance,Person,2025-06-03 23:00:00,2025-06-04 00:00:00,0
