placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-06-06 00:00:00,2025-06-06 01:00:00,0
fukui-station-east-entrance,Person,2025-06-06 01:00:00,2025-06-06 02:00:00,0
fukui-station-east-entrance,Person,2025-06-06 02:00:00,2025-06-06 03:00:00,0
fukui-station-east-entrance,Person,2025-06-06 03:00:00,2025-06-06 04:00:00,0
fukui-station-east-entrance,Person,2025-06-06 04:00:00,2025-06-06 05:00:00,0
fukui-station-east-entrance,Person,2025-06-06 05:00:00,2025-06-06 06:00:00,30
fukui-station-east-entrance,Person,2025-06-06 06:00:00,2025-06-06 07:00:00,99
fukui-station-east-entrance,Person,2025-06-06 07:00:00,2025-06-06 08:00:00,224
fukui-station-east-entrance,Person,2025-06-06 08:00:00,2025-06-06 09:00:00,447
fukui-station-east-entrance,Person,2025-06-06 09:00:00,2025-06-06 10:00:00,541
fukui-station-east-entrance,Person,2025-06-06 10:00:00,2025-06-06 11:00:00,565
fukui-station-east-entrance,Person,2025-06-06 11:00:00,2025-06-06 12:00:00,633
fukui-station-east-entrance,Person,2025-06-06 12:00:00,2025-06-06 13:00:00,753
fukui-station-east-entrance,Person,2025-06-06 13:00:00,2025-06-06 14:00:00,781
fukui-station-east-entrance,Person,2025-06-06 14:00:00,2025-06-06 15:00:00,922
fukui-station-east-entrance,Person,2025-06-06 15:00:00,2025-06-06 16:00:00,606
fukui-station-east-entrance,Person,2025-06-06 16:00:00,2025-06-06 17:00:00,807
fukui-station-east-entrance,Person,2025-06-06 17:00:00,2025-06-06 18:00:00,1024
fukui-station-east-entrance,Person,2025-06-06 18:00:00,2025-06-06 19:00:00,795
fukui-station-east-entrance,Person,2025-06-06 19:00:00,2025-06-06 20:00:00,253
fukui-station-east-entrance,Person,2025-06-06 20:00:00,2025-06-06 21:00:00,189
fukui-station-east-entrance,Person,2025-06-06 21:00:00,2025-06-06 22:00:00,144
fukui-station-east-entrance,Person,2025-06-06 22:00:00,2025-06-06 23:00:00,101
fukui-station-east-entrance,Person,2025-06-06 23:00:00,2025-06-07 00:00:00,1
