placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-06-19 00:00:00,2025-06-19 01:00:00,0
fukui-station-east-entrance,Person,2025-06-19 01:00:00,2025-06-19 02:00:00,0
fukui-station-east-entrance,Person,2025-06-19 02:00:00,2025-06-19 03:00:00,0
fukui-station-east-entrance,Person,2025-06-19 03:00:00,2025-06-19 04:00:00,0
fukui-station-east-entrance,Person,2025-06-19 04:00:00,2025-06-19 05:00:00,0
fukui-station-east-entrance,Person,2025-06-19 05:00:00,2025-06-19 06:00:00,14
fukui-station-east-entrance,Person,2025-06-19 06:00:00,2025-06-19 07:00:00,120
fukui-station-east-entrance,Person,2025-06-19 07:00:00,2025-06-19 08:00:00,207
fukui-station-east-entrance,Person,2025-06-19 08:00:00,2025-06-19 09:00:00,285
fukui-station-east-entrance,Person,2025-06-19 09:00:00,2025-06-19 10:00:00,465
fukui-station-east-entrance,Person,2025-06-19 10:00:00,2025-06-19 11:00:00,504
fukui-station-east-entrance,Person,2025-06-19 11:00:00,2025-06-19 12:00:00,420
fukui-station-east-entrance,Person,2025-06-19 12:00:00,2025-06-19 13:00:00,510
fukui-station-east-entrance,Person,2025-06-19 13:00:00,2025-06-19 14:00:00,514
fukui-station-east-entrance,Person,2025-06-19 14:00:00,2025-06-19 15:00:00,552
fukui-station-east-entrance,Person,2025-06-19 15:00:00,2025-06-19 16:00:00,708
fukui-station-east-entrance,Person,2025-06-19 16:00:00,2025-06-19 17:00:00,528
fukui-station-east-entrance,Person,2025-06-19 17:00:00,2025-06-19 18:00:00,847
fukui-station-east-entrance,Person,2025-06-19 18:00:00,2025-06-19 19:00:00,655
fukui-station-east-entrance,Person,2025-06-19 19:00:00,2025-06-19 20:00:00,243
fukui-station-east-entrance,Person,2025-06-19 20:00:00,2025-06-19 21:00:00,136
fukui-station-east-entrance,Person,2025-06-19 21:00:00,2025-06-19 22:00:00,94
fukui-station-east-entrance,Person,2025-06-19 22:00:00,2025-06-19 23:00:00,52
fukui-station-east-entrance,Person,2025-06-19 23:00:00,2025-06-20 00:00:00,0
