placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2026-03-29 00:00:00,2026-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 01:00:00,2026-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 02:00:00,2026-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 03:00:00,2026-03-29 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 04:00:00,2026-03-29 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 05:00:00,2026-03-29 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 06:00:00,2026-03-29 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 07:00:00,2026-03-29 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 08:00:00,2026-03-29 09:00:00,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 09:00:00,2026-03-29 10:00:00,7,0,1,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 10:00:00,2026-03-29 11:00:00,65,0,13,8,4,10,5,10,2,2,0,0,2,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 11:00:00,2026-03-29 12:00:00,130,2,28,16,12,21,11,9,2,2,0,3,6,6,7,3,1,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 12:00:00,2026-03-29 13:00:00,98,0,14,15,11,18,4,6,1,2,0,1,6,7,4,7,1,0,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 13:00:00,2026-03-29 14:00:00,85,0,30,12,3,10,5,2,0,0,0,7,2,3,2,4,2,1,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 14:00:00,2026-03-29 15:00:00,114,0,29,15,16,8,5,5,3,1,0,5,6,5,2,7,3,2,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 15:00:00,2026-03-29 16:00:00,74,0,21,5,6,2,9,3,3,1,0,5,8,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 16:00:00,2026-03-29 17:00:00,99,0,26,11,15,11,5,5,0,0,0,4,7,6,5,1,2,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 17:00:00,2026-03-29 18:00:00,16,0,3,3,5,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 18:00:00,2026-03-29 19:00:00,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 19:00:00,2026-03-29 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 20:00:00,2026-03-29 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 21:00:00,2026-03-29 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 22:00:00,2026-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-03-29 23:00:00,2026-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
