placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-08-10 08:00:00,2025-08-10 08:05:00,23
tojinbo-shotaro,Person,2025-08-10 08:05:00,2025-08-10 08:10:00,23
tojinbo-shotaro,Person,2025-08-10 08:10:00,2025-08-10 08:15:00,12
tojinbo-shotaro,Person,2025-08-10 08:15:00,2025-08-10 08:20:00,13
tojinbo-shotaro,Person,2025-08-10 08:20:00,2025-08-10 08:25:00,36
tojinbo-shotaro,Person,2025-08-10 08:25:00,2025-08-10 08:30:00,44
tojinbo-shotaro,Person,2025-08-10 08:30:00,2025-08-10 08:35:00,43
tojinbo-shotaro,Person,2025-08-10 08:35:00,2025-08-10 08:40:00,41
tojinbo-shotaro,Person,2025-08-10 08:40:00,2025-08-10 08:45:00,38
tojinbo-shotaro,Person,2025-08-10 08:45:00,2025-08-10 08:50:00,33
tojinbo-shotaro,Person,2025-08-10 08:50:00,2025-08-10 08:55:00,27
tojinbo-shotaro,Person,2025-08-10 08:55:00,2025-08-10 09:00:00,19
