placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-05-24 00:00:00,2025-05-24 01:00:00,5
tojinbo-shotaro,Person,2025-05-24 01:00:00,2025-05-24 02:00:00,0
tojinbo-shotaro,Person,2025-05-24 02:00:00,2025-05-24 03:00:00,1
tojinbo-shotaro,Person,2025-05-24 03:00:00,2025-05-24 04:00:00,2
tojinbo-shotaro,Person,2025-05-24 04:00:00,2025-05-24 05:00:00,0
tojinbo-shotaro,Person,2025-05-24 05:00:00,2025-05-24 06:00:00,30
tojinbo-shotaro,Person,2025-05-24 06:00:00,2025-05-24 07:00:00,145
tojinbo-shotaro,Person,2025-05-24 07:00:00,2025-05-24 08:00:00,106
tojinbo-shotaro,Person,2025-05-24 08:00:00,2025-05-24 09:00:00,478
tojinbo-shotaro,Person,2025-05-24 09:00:00,2025-05-24 10:00:00,955
tojinbo-shotaro,Person,2025-05-24 10:00:00,2025-05-24 11:00:00,1350
tojinbo-shotaro,Person,2025-05-24 11:00:00,2025-05-24 12:00:00,1498
tojinbo-shotaro,Person,2025-05-24 12:00:00,2025-05-24 13:00:00,1271
tojinbo-shotaro,Person,2025-05-24 13:00:00,2025-05-24 14:00:00,1226
tojinbo-shotaro,Person,2025-05-24 14:00:00,2025-05-24 15:00:00,1402
tojinbo-shotaro,Person,2025-05-24 15:00:00,2025-05-24 16:00:00,1034
tojinbo-shotaro,Person,2025-05-24 16:00:00,2025-05-24 17:00:00,996
tojinbo-shotaro,Person,2025-05-24 17:00:00,2025-05-24 18:00:00,124
tojinbo-shotaro,Person,2025-05-24 18:00:00,2025-05-24 19:00:00,2
tojinbo-shotaro,Person,2025-05-24 19:00:00,2025-05-24 20:00:00,0
tojinbo-shotaro,Person,2025-05-24 20:00:00,2025-05-24 21:00:00,0
tojinbo-shotaro,Person,2025-05-24 21:00:00,2025-05-24 22:00:00,0
tojinbo-shotaro,Person,2025-05-24 22:00:00,2025-05-24 23:00:00,0
tojinbo-shotaro,Person,2025-05-24 23:00:00,2025-05-25 00:00:00,0
