placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-05-28 15:00:00,2025-05-28 15:05:00,27
tojinbo-shotaro,Person,2025-05-28 15:05:00,2025-05-28 15:10:00,43
tojinbo-shotaro,Person,2025-05-28 15:10:00,2025-05-28 15:15:00,28
tojinbo-shotaro,Person,2025-05-28 15:15:00,2025-05-28 15:20:00,0
tojinbo-shotaro,Person,2025-05-28 15:20:00,2025-05-28 15:25:00,0
tojinbo-shotaro,Person,2025-05-28 15:25:00,2025-05-28 15:30:00,0
tojinbo-shotaro,Person,2025-05-28 15:30:00,2025-05-28 15:35:00,46
tojinbo-shotaro,Person,2025-05-28 15:35:00,2025-05-28 15:40:00,94
tojinbo-shotaro,Person,2025-05-28 15:40:00,2025-05-28 15:45:00,92
tojinbo-shotaro,Person,2025-05-28 15:45:00,2025-05-28 15:50:00,58
tojinbo-shotaro,Person,2025-05-28 15:50:00,2025-05-28 15:55:00,48
tojinbo-shotaro,Person,2025-05-28 15:55:00,2025-05-28 16:00:00,42
