placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-06-29 00:00:00,2025-06-29 01:00:00,0
tojinbo-shotaro,Person,2025-06-29 01:00:00,2025-06-29 02:00:00,0
tojinbo-shotaro,Person,2025-06-29 02:00:00,2025-06-29 03:00:00,9
tojinbo-shotaro,Person,2025-06-29 03:00:00,2025-06-29 04:00:00,1
tojinbo-shotaro,Person,2025-06-29 04:00:00,2025-06-29 05:00:00,10
tojinbo-shotaro,Person,2025-06-29 05:00:00,2025-06-29 06:00:00,46
tojinbo-shotaro,Person,2025-06-29 06:00:00,2025-06-29 07:00:00,111
tojinbo-shotaro,Person,2025-06-29 07:00:00,2025-06-29 08:00:00,120
tojinbo-shotaro,Person,2025-06-29 08:00:00,2025-06-29 09:00:00,422
tojinbo-shotaro,Person,2025-06-29 09:00:00,2025-06-29 10:00:00,709
tojinbo-shotaro,Person,2025-06-29 10:00:00,2025-06-29 11:00:00,1240
tojinbo-shotaro,Person,2025-06-29 11:00:00,2025-06-29 12:00:00,1682
tojinbo-shotaro,Person,2025-06-29 12:00:00,2025-06-29 13:00:00,2199
tojinbo-shotaro,Person,2025-06-29 13:00:00,2025-06-29 14:00:00,1865
tojinbo-shotaro,Person,2025-06-29 14:00:00,2025-06-29 15:00:00,1657
tojinbo-shotaro,Person,2025-06-29 15:00:00,2025-06-29 16:00:00,1440
tojinbo-shotaro,Person,2025-06-29 16:00:00,2025-06-29 17:00:00,1469
tojinbo-shotaro,Person,2025-06-29 17:00:00,2025-06-29 18:00:00,566
tojinbo-shotaro,Person,2025-06-29 18:00:00,2025-06-29 19:00:00,61
tojinbo-shotaro,Person,2025-06-29 19:00:00,2025-06-29 20:00:00,24
tojinbo-shotaro,Person,2025-06-29 20:00:00,2025-06-29 21:00:00,1
tojinbo-shotaro,Person,2025-06-29 21:00:00,2025-06-29 22:00:00,0
tojinbo-shotaro,Person,2025-06-29 22:00:00,2025-06-29 23:00:00,0
tojinbo-shotaro,Person,2025-06-29 23:00:00,2025-06-30 00:00:00,0
