placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-06-27 00:00:00,2025-06-27 01:00:00,12
tojinbo-shotaro,Person,2025-06-27 01:00:00,2025-06-27 02:00:00,0
tojinbo-shotaro,Person,2025-06-27 02:00:00,2025-06-27 03:00:00,8
tojinbo-shotaro,Person,2025-06-27 03:00:00,2025-06-27 04:00:00,5
tojinbo-shotaro,Person,2025-06-27 04:00:00,2025-06-27 05:00:00,7
tojinbo-shotaro,Person,2025-06-27 05:00:00,2025-06-27 06:00:00,43
tojinbo-shotaro,Person,2025-06-27 06:00:00,2025-06-27 07:00:00,82
tojinbo-shotaro,Person,2025-06-27 07:00:00,2025-06-27 08:00:00,81
tojinbo-shotaro,Person,2025-06-27 08:00:00,2025-06-27 09:00:00,261
tojinbo-shotaro,Person,2025-06-27 09:00:00,2025-06-27 10:00:00,327
tojinbo-shotaro,Person,2025-06-27 10:00:00,2025-06-27 11:00:00,724
tojinbo-shotaro,Person,2025-06-27 11:00:00,2025-06-27 12:00:00,748
tojinbo-shotaro,Person,2025-06-27 12:00:00,2025-06-27 13:00:00,829
tojinbo-shotaro,Person,2025-06-27 13:00:00,2025-06-27 14:00:00,1128
tojinbo-shotaro,Person,2025-06-27 14:00:00,2025-06-27 15:00:00,1063
tojinbo-shotaro,Person,2025-06-27 15:00:00,2025-06-27 16:00:00,1052
tojinbo-shotaro,Person,2025-06-27 16:00:00,2025-06-27 17:00:00,1143
tojinbo-shotaro,Person,2025-06-27 17:00:00,2025-06-27 18:00:00,116
tojinbo-shotaro,Person,2025-06-27 18:00:00,2025-06-27 19:00:00,33
tojinbo-shotaro,Person,2025-06-27 19:00:00,2025-06-27 20:00:00,13
tojinbo-shotaro,Person,2025-06-27 20:00:00,2025-06-27 21:00:00,1
tojinbo-shotaro,Person,2025-06-27 21:00:00,2025-06-27 22:00:00,8
tojinbo-shotaro,Person,2025-06-27 22:00:00,2025-06-27 23:00:00,4
tojinbo-shotaro,Person,2025-06-27 23:00:00,2025-06-28 00:00:00,9
