placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-06-08 00:00:00,2025-06-08 01:00:00,8
tojinbo-shotaro,Person,2025-06-08 01:00:00,2025-06-08 02:00:00,0
tojinbo-shotaro,Person,2025-06-08 02:00:00,2025-06-08 03:00:00,1
tojinbo-shotaro,Person,2025-06-08 03:00:00,2025-06-08 04:00:00,0
tojinbo-shotaro,Person,2025-06-08 04:00:00,2025-06-08 05:00:00,0
tojinbo-shotaro,Person,2025-06-08 05:00:00,2025-06-08 06:00:00,49
tojinbo-shotaro,Person,2025-06-08 06:00:00,2025-06-08 07:00:00,123
tojinbo-shotaro,Person,2025-06-08 07:00:00,2025-06-08 08:00:00,86
tojinbo-shotaro,Person,2025-06-08 08:00:00,2025-06-08 09:00:00,316
tojinbo-shotaro,Person,2025-06-08 09:00:00,2025-06-08 10:00:00,749
tojinbo-shotaro,Person,2025-06-08 10:00:00,2025-06-08 11:00:00,1487
tojinbo-shotaro,Person,2025-06-08 11:00:00,2025-06-08 12:00:00,1946
tojinbo-shotaro,Person,2025-06-08 12:00:00,2025-06-08 13:00:00,2105
tojinbo-shotaro,Person,2025-06-08 13:00:00,2025-06-08 14:00:00,2136
tojinbo-shotaro,Person,2025-06-08 14:00:00,2025-06-08 15:00:00,1909
tojinbo-shotaro,Person,2025-06-08 15:00:00,2025-06-08 16:00:00,1780
tojinbo-shotaro,Person,2025-06-08 16:00:00,2025-06-08 17:00:00,1456
tojinbo-shotaro,Person,2025-06-08 17:00:00,2025-06-08 18:00:00,410
tojinbo-shotaro,Person,2025-06-08 18:00:00,2025-06-08 19:00:00,82
tojinbo-shotaro,Person,2025-06-08 19:00:00,2025-06-08 20:00:00,39
tojinbo-shotaro,Person,2025-06-08 20:00:00,2025-06-08 21:00:00,15
tojinbo-shotaro,Person,2025-06-08 21:00:00,2025-06-08 22:00:00,0
tojinbo-shotaro,Person,2025-06-08 22:00:00,2025-06-08 23:00:00,1
tojinbo-shotaro,Person,2025-06-08 23:00:00,2025-06-09 00:00:00,0
