placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-03-25 00:00:00,2026-03-25 01:00:00,0
fukui-station-east-entrance,Person,2026-03-25 01:00:00,2026-03-25 02:00:00,0
fukui-station-east-entrance,Person,2026-03-25 02:00:00,2026-03-25 03:00:00,0
fukui-station-east-entrance,Person,2026-03-25 03:00:00,2026-03-25 04:00:00,0
fukui-station-east-entrance,Person,2026-03-25 04:00:00,2026-03-25 05:00:00,0
fukui-station-east-entrance,Person,2026-03-25 05:00:00,2026-03-25 06:00:00,11
fukui-station-east-entrance,Person,2026-03-25 06:00:00,2026-03-25 07:00:00,277
fukui-station-east-entrance,Person,2026-03-25 07:00:00,2026-03-25 08:00:00,222
fukui-station-east-entrance,Person,2026-03-25 08:00:00,2026-03-25 09:00:00,441
fukui-station-east-entrance,Person,2026-03-25 09:00:00,2026-03-25 10:00:00,592
fukui-station-east-entrance,Person,2026-03-25 10:00:00,2026-03-25 11:00:00,862
fukui-station-east-entrance,Person,2026-03-25 11:00:00,2026-03-25 12:00:00,770
fukui-station-east-entrance,Person,2026-03-25 12:00:00,2026-03-25 13:00:00,746
fukui-station-east-entrance,Person,2026-03-25 13:00:00,2026-03-25 14:00:00,895
fukui-station-east-entrance,Person,2026-03-25 14:00:00,2026-03-25 15:00:00,826
fukui-station-east-entrance,Person,2026-03-25 15:00:00,2026-03-25 16:00:00,914
fukui-station-east-entrance,Person,2026-03-25 16:00:00,2026-03-25 17:00:00,708
fukui-station-east-entrance,Person,2026-03-25 17:00:00,2026-03-25 18:00:00,787
fukui-station-east-entrance,Person,2026-03-25 18:00:00,2026-03-25 19:00:00,569
fukui-station-east-entrance,Person,2026-03-25 19:00:00,2026-03-25 20:00:00,190
fukui-station-east-entrance,Person,2026-03-25 20:00:00,2026-03-25 21:00:00,119
fukui-station-east-entrance,Person,2026-03-25 21:00:00,2026-03-25 22:00:00,92
fukui-station-east-entrance,Person,2026-03-25 22:00:00,2026-03-25 23:00:00,47
fukui-station-east-entrance,Person,2026-03-25 23:00:00,2026-03-26 00:00:00,0
