placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2025-04-05 13:00:00,2025-04-05 13:05:00,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-05 13:05:00,2025-04-05 13:10:00,12,0,1,0,1,3,2,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-05 13:10:00,2025-04-05 13:15:00,18,0,5,2,1,1,1,1,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-05 13:15:00,2025-04-05 13:20:00,10,0,1,1,1,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-05 13:20:00,2025-04-05 13:25:00,16,0,2,2,1,1,1,1,0,0,0,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-05 13:25:00,2025-04-05 13:30:00,11,0,2,1,1,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-05 13:30:00,2025-04-05 13:35:00,7,0,2,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-05 13:35:00,2025-04-05 13:40:00,7,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-05 13:40:00,2025-04-05 13:45:00,19,0,6,7,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-05 13:45:00,2025-04-05 13:50:00,35,0,10,3,2,4,1,0,0,0,0,0,5,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-05 13:50:00,2025-04-05 13:55:00,27,0,13,4,1,1,1,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-05 13:55:00,2025-04-05 14:00:00,23,0,11,1,3,1,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
