placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-03-05 11:00:00,2025-03-05 11:05:00,40
tojinbo-shotaro,Person,2025-03-05 11:05:00,2025-03-05 11:10:00,25
tojinbo-shotaro,Person,2025-03-05 11:10:00,2025-03-05 11:15:00,27
tojinbo-shotaro,Person,2025-03-05 11:15:00,2025-03-05 11:20:00,35
tojinbo-shotaro,Person,2025-03-05 11:20:00,2025-03-05 11:25:00,26
tojinbo-shotaro,Person,2025-03-05 11:25:00,2025-03-05 11:30:00,28
tojinbo-shotaro,Person,2025-03-05 11:30:00,2025-03-05 11:35:00,59
tojinbo-shotaro,Person,2025-03-05 11:35:00,2025-03-05 11:40:00,26
tojinbo-shotaro,Person,2025-03-05 11:40:00,2025-03-05 11:45:00,28
tojinbo-shotaro,Person,2025-03-05 11:45:00,2025-03-05 11:50:00,27
tojinbo-shotaro,Person,2025-03-05 11:50:00,2025-03-05 11:55:00,50
tojinbo-shotaro,Person,2025-03-05 11:55:00,2025-03-05 12:00:00,39
