placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-03-21 12:00:00,2026-03-21 12:05:00,216
tojinbo-shotaro,Person,2026-03-21 12:05:00,2026-03-21 12:10:00,270
tojinbo-shotaro,Person,2026-03-21 12:10:00,2026-03-21 12:15:00,285
tojinbo-shotaro,Person,2026-03-21 12:15:00,2026-03-21 12:20:00,282
tojinbo-shotaro,Person,2026-03-21 12:20:00,2026-03-21 12:25:00,255
tojinbo-shotaro,Person,2026-03-21 12:25:00,2026-03-21 12:30:00,212
tojinbo-shotaro,Person,2026-03-21 12:30:00,2026-03-21 12:35:00,171
tojinbo-shotaro,Person,2026-03-21 12:35:00,2026-03-21 12:40:00,273
tojinbo-shotaro,Person,2026-03-21 12:40:00,2026-03-21 12:45:00,201
tojinbo-shotaro,Person,2026-03-21 12:45:00,2026-03-21 12:50:00,255
tojinbo-shotaro,Person,2026-03-21 12:50:00,2026-03-21 12:55:00,195
tojinbo-shotaro,Person,2026-03-21 12:55:00,2026-03-21 13:00:00,197
