placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-01-10 00:00:00,2026-01-10 01:00:00,0
fukui-station-east-entrance,Person,2026-01-10 01:00:00,2026-01-10 02:00:00,0
fukui-station-east-entrance,Person,2026-01-10 02:00:00,2026-01-10 03:00:00,0
fukui-station-east-entrance,Person,2026-01-10 03:00:00,2026-01-10 04:00:00,0
fukui-station-east-entrance,Person,2026-01-10 04:00:00,2026-01-10 05:00:00,4
fukui-station-east-entrance,Person,2026-01-10 05:00:00,2026-01-10 06:00:00,13
fukui-station-east-entrance,Person,2026-01-10 06:00:00,2026-01-10 07:00:00,129
fukui-station-east-entrance,Person,2026-01-10 07:00:00,2026-01-10 08:00:00,301
fukui-station-east-entrance,Person,2026-01-10 08:00:00,2026-01-10 09:00:00,481
fukui-station-east-entrance,Person,2026-01-10 09:00:00,2026-01-10 10:00:00,1063
fukui-station-east-entrance,Person,2026-01-10 10:00:00,2026-01-10 11:00:00,1186
fukui-station-east-entrance,Person,2026-01-10 11:00:00,2026-01-10 12:00:00,1075
fukui-station-east-entrance,Person,2026-01-10 12:00:00,2026-01-10 13:00:00,1233
fukui-station-east-entrance,Person,2026-01-10 13:00:00,2026-01-10 14:00:00,1109
fukui-station-east-entrance,Person,2026-01-10 14:00:00,2026-01-10 15:00:00,1130
fukui-station-east-entrance,Person,2026-01-10 15:00:00,2026-01-10 16:00:00,943
fukui-station-east-entrance,Person,2026-01-10 16:00:00,2026-01-10 17:00:00,906
fukui-station-east-entrance,Person,2026-01-10 17:00:00,2026-01-10 18:00:00,621
fukui-station-east-entrance,Person,2026-01-10 18:00:00,2026-01-10 19:00:00,447
fukui-station-east-entrance,Person,2026-01-10 19:00:00,2026-01-10 20:00:00,155
fukui-station-east-entrance,Person,2026-01-10 20:00:00,2026-01-10 21:00:00,130
fukui-station-east-entrance,Person,2026-01-10 21:00:00,2026-01-10 22:00:00,151
fukui-station-east-entrance,Person,2026-01-10 22:00:00,2026-01-10 23:00:00,18
fukui-station-east-entrance,Person,2026-01-10 23:00:00,2026-01-11 00:00:00,0
