placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-01-20 00:00:00,2026-01-20 01:00:00,0
fukui-station-east-entrance,Person,2026-01-20 01:00:00,2026-01-20 02:00:00,0
fukui-station-east-entrance,Person,2026-01-20 02:00:00,2026-01-20 03:00:00,0
fukui-station-east-entrance,Person,2026-01-20 03:00:00,2026-01-20 04:00:00,0
fukui-station-east-entrance,Person,2026-01-20 04:00:00,2026-01-20 05:00:00,0
fukui-station-east-entrance,Person,2026-01-20 05:00:00,2026-01-20 06:00:00,30
fukui-station-east-entrance,Person,2026-01-20 06:00:00,2026-01-20 07:00:00,155
fukui-station-east-entrance,Person,2026-01-20 07:00:00,2026-01-20 08:00:00,217
fukui-station-east-entrance,Person,2026-01-20 08:00:00,2026-01-20 09:00:00,350
fukui-station-east-entrance,Person,2026-01-20 09:00:00,2026-01-20 10:00:00,454
fukui-station-east-entrance,Person,2026-01-20 10:00:00,2026-01-20 11:00:00,459
fukui-station-east-entrance,Person,2026-01-20 11:00:00,2026-01-20 12:00:00,410
fukui-station-east-entrance,Person,2026-01-20 12:00:00,2026-01-20 13:00:00,520
fukui-station-east-entrance,Person,2026-01-20 13:00:00,2026-01-20 14:00:00,526
fukui-station-east-entrance,Person,2026-01-20 14:00:00,2026-01-20 15:00:00,418
fukui-station-east-entrance,Person,2026-01-20 15:00:00,2026-01-20 16:00:00,453
fukui-station-east-entrance,Person,2026-01-20 16:00:00,2026-01-20 17:00:00,543
fukui-station-east-entrance,Person,2026-01-20 17:00:00,2026-01-20 18:00:00,524
fukui-station-east-entrance,Person,2026-01-20 18:00:00,2026-01-20 19:00:00,530
fukui-station-east-entrance,Person,2026-01-20 19:00:00,2026-01-20 20:00:00,185
fukui-station-east-entrance,Person,2026-01-20 20:00:00,2026-01-20 21:00:00,88
fukui-station-east-entrance,Person,2026-01-20 21:00:00,2026-01-20 22:00:00,108
fukui-station-east-entrance,Person,2026-01-20 22:00:00,2026-01-20 23:00:00,35
fukui-station-east-entrance,Person,2026-01-20 23:00:00,2026-01-21 00:00:00,0
