placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-01-17 00:00:00,2026-01-17 01:00:00,0
fukui-station-east-entrance,Person,2026-01-17 01:00:00,2026-01-17 02:00:00,0
fukui-station-east-entrance,Person,2026-01-17 02:00:00,2026-01-17 03:00:00,0
fukui-station-east-entrance,Person,2026-01-17 03:00:00,2026-01-17 04:00:00,0
fukui-station-east-entrance,Person,2026-01-17 04:00:00,2026-01-17 05:00:00,0
fukui-station-east-entrance,Person,2026-01-17 05:00:00,2026-01-17 06:00:00,0
fukui-station-east-entrance,Person,2026-01-17 06:00:00,2026-01-17 07:00:00,0
fukui-station-east-entrance,Person,2026-01-17 07:00:00,2026-01-17 08:00:00,0
fukui-station-east-entrance,Person,2026-01-17 08:00:00,2026-01-17 09:00:00,0
fukui-station-east-entrance,Person,2026-01-17 09:00:00,2026-01-17 10:00:00,0
fukui-station-east-entrance,Person,2026-01-17 10:00:00,2026-01-17 11:00:00,277
fukui-station-east-entrance,Person,2026-01-17 11:00:00,2026-01-17 12:00:00,721
fukui-station-east-entrance,Person,2026-01-17 12:00:00,2026-01-17 13:00:00,680
fukui-station-east-entrance,Person,2026-01-17 13:00:00,2026-01-17 14:00:00,923
fukui-station-east-entrance,Person,2026-01-17 14:00:00,2026-01-17 15:00:00,1005
fukui-station-east-entrance,Person,2026-01-17 15:00:00,2026-01-17 16:00:00,756
fukui-station-east-entrance,Person,2026-01-17 16:00:00,2026-01-17 17:00:00,612
fukui-station-east-entrance,Person,2026-01-17 17:00:00,2026-01-17 18:00:00,544
fukui-station-east-entrance,Person,2026-01-17 18:00:00,2026-01-17 19:00:00,334
fukui-station-east-entrance,Person,2026-01-17 19:00:00,2026-01-17 20:00:00,198
fukui-station-east-entrance,Person,2026-01-17 20:00:00,2026-01-17 21:00:00,131
fukui-station-east-entrance,Person,2026-01-17 21:00:00,2026-01-17 22:00:00,133
fukui-station-east-entrance,Person,2026-01-17 22:00:00,2026-01-17 23:00:00,78
fukui-station-east-entrance,Person,2026-01-17 23:00:00,2026-01-18 00:00:00,1
