placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-01-28 00:00:00,2026-01-28 01:00:00,0
fukui-station-east-entrance,Person,2026-01-28 01:00:00,2026-01-28 02:00:00,0
fukui-station-east-entrance,Person,2026-01-28 02:00:00,2026-01-28 03:00:00,0
fukui-station-east-entrance,Person,2026-01-28 03:00:00,2026-01-28 04:00:00,0
fukui-station-east-entrance,Person,2026-01-28 04:00:00,2026-01-28 05:00:00,0
fukui-station-east-entrance,Person,2026-01-28 05:00:00,2026-01-28 06:00:00,12
fukui-station-east-entrance,Person,2026-01-28 06:00:00,2026-01-28 07:00:00,164
fukui-station-east-entrance,Person,2026-01-28 07:00:00,2026-01-28 08:00:00,288
fukui-station-east-entrance,Person,2026-01-28 08:00:00,2026-01-28 09:00:00,311
fukui-station-east-entrance,Person,2026-01-28 09:00:00,2026-01-28 10:00:00,471
fukui-station-east-entrance,Person,2026-01-28 10:00:00,2026-01-28 11:00:00,361
fukui-station-east-entrance,Person,2026-01-28 11:00:00,2026-01-28 12:00:00,406
fukui-station-east-entrance,Person,2026-01-28 12:00:00,2026-01-28 13:00:00,478
fukui-station-east-entrance,Person,2026-01-28 13:00:00,2026-01-28 14:00:00,423
fukui-station-east-entrance,Person,2026-01-28 14:00:00,2026-01-28 15:00:00,526
fukui-station-east-entrance,Person,2026-01-28 15:00:00,2026-01-28 16:00:00,460
fukui-station-east-entrance,Person,2026-01-28 16:00:00,2026-01-28 17:00:00,573
fukui-station-east-entrance,Person,2026-01-28 17:00:00,2026-01-28 18:00:00,488
fukui-station-east-entrance,Person,2026-01-28 18:00:00,2026-01-28 19:00:00,399
fukui-station-east-entrance,Person,2026-01-28 19:00:00,2026-01-28 20:00:00,230
fukui-station-east-entrance,Person,2026-01-28 20:00:00,2026-01-28 21:00:00,158
fukui-station-east-entrance,Person,2026-01-28 21:00:00,2026-01-28 22:00:00,100
fukui-station-east-entrance,Person,2026-01-28 22:00:00,2026-01-28 23:00:00,60
fukui-station-east-entrance,Person,2026-01-28 23:00:00,2026-01-29 00:00:00,0
