placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-12-13 11:00:00,2025-12-13 11:05:00,121
tojinbo-shotaro,Person,2025-12-13 11:05:00,2025-12-13 11:10:00,74
tojinbo-shotaro,Person,2025-12-13 11:10:00,2025-12-13 11:15:00,102
tojinbo-shotaro,Person,2025-12-13 11:15:00,2025-12-13 11:20:00,57
tojinbo-shotaro,Person,2025-12-13 11:20:00,2025-12-13 11:25:00,84
tojinbo-shotaro,Person,2025-12-13 11:25:00,2025-12-13 11:30:00,85
tojinbo-shotaro,Person,2025-12-13 11:30:00,2025-12-13 11:35:00,140
tojinbo-shotaro,Person,2025-12-13 11:35:00,2025-12-13 11:40:00,116
tojinbo-shotaro,Person,2025-12-13 11:40:00,2025-12-13 11:45:00,110
tojinbo-shotaro,Person,2025-12-13 11:45:00,2025-12-13 11:50:00,119
tojinbo-shotaro,Person,2025-12-13 11:50:00,2025-12-13 11:55:00,109
tojinbo-shotaro,Person,2025-12-13 11:55:00,2025-12-13 12:00:00,98
