placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-10-30 14:00:00,2025-10-30 14:05:00,96
tojinbo-shotaro,Person,2025-10-30 14:05:00,2025-10-30 14:10:00,112
tojinbo-shotaro,Person,2025-10-30 14:10:00,2025-10-30 14:15:00,106
tojinbo-shotaro,Person,2025-10-30 14:15:00,2025-10-30 14:20:00,137
tojinbo-shotaro,Person,2025-10-30 14:20:00,2025-10-30 14:25:00,153
tojinbo-shotaro,Person,2025-10-30 14:25:00,2025-10-30 14:30:00,145
tojinbo-shotaro,Person,2025-10-30 14:30:00,2025-10-30 14:35:00,171
tojinbo-shotaro,Person,2025-10-30 14:35:00,2025-10-30 14:40:00,104
tojinbo-shotaro,Person,2025-10-30 14:40:00,2025-10-30 14:45:00,85
tojinbo-shotaro,Person,2025-10-30 14:45:00,2025-10-30 14:50:00,104
tojinbo-shotaro,Person,2025-10-30 14:50:00,2025-10-30 14:55:00,75
tojinbo-shotaro,Person,2025-10-30 14:55:00,2025-10-30 15:00:00,114
