placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-02-05 00:00:00,2026-02-05 01:00:00,8
tojinbo-shotaro,Person,2026-02-05 01:00:00,2026-02-05 02:00:00,1
tojinbo-shotaro,Person,2026-02-05 02:00:00,2026-02-05 03:00:00,0
tojinbo-shotaro,Person,2026-02-05 03:00:00,2026-02-05 04:00:00,0
tojinbo-shotaro,Person,2026-02-05 04:00:00,2026-02-05 05:00:00,14
tojinbo-shotaro,Person,2026-02-05 05:00:00,2026-02-05 06:00:00,3
tojinbo-shotaro,Person,2026-02-05 06:00:00,2026-02-05 07:00:00,160
tojinbo-shotaro,Person,2026-02-05 07:00:00,2026-02-05 08:00:00,144
tojinbo-shotaro,Person,2026-02-05 08:00:00,2026-02-05 09:00:00,200
tojinbo-shotaro,Person,2026-02-05 09:00:00,2026-02-05 10:00:00,207
tojinbo-shotaro,Person,2026-02-05 10:00:00,2026-02-05 11:00:00,388
tojinbo-shotaro,Person,2026-02-05 11:00:00,2026-02-05 12:00:00,576
tojinbo-shotaro,Person,2026-02-05 12:00:00,2026-02-05 13:00:00,490
tojinbo-shotaro,Person,2026-02-05 13:00:00,2026-02-05 14:00:00,493
tojinbo-shotaro,Person,2026-02-05 14:00:00,2026-02-05 15:00:00,444
tojinbo-shotaro,Person,2026-02-05 15:00:00,2026-02-05 16:00:00,546
tojinbo-shotaro,Person,2026-02-05 16:00:00,2026-02-05 17:00:00,361
tojinbo-shotaro,Person,2026-02-05 17:00:00,2026-02-05 18:00:00,89
tojinbo-shotaro,Person,2026-02-05 18:00:00,2026-02-05 19:00:00,0
tojinbo-shotaro,Person,2026-02-05 19:00:00,2026-02-05 20:00:00,0
tojinbo-shotaro,Person,2026-02-05 20:00:00,2026-02-05 21:00:00,0
tojinbo-shotaro,Person,2026-02-05 21:00:00,2026-02-05 22:00:00,0
tojinbo-shotaro,Person,2026-02-05 22:00:00,2026-02-05 23:00:00,1
tojinbo-shotaro,Person,2026-02-05 23:00:00,2026-02-06 00:00:00,0
