placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-02-08 00:00:00,2026-02-08 01:00:00,0
tojinbo-shotaro,Person,2026-02-08 01:00:00,2026-02-08 02:00:00,2
tojinbo-shotaro,Person,2026-02-08 02:00:00,2026-02-08 03:00:00,0
tojinbo-shotaro,Person,2026-02-08 03:00:00,2026-02-08 04:00:00,0
tojinbo-shotaro,Person,2026-02-08 04:00:00,2026-02-08 05:00:00,6
tojinbo-shotaro,Person,2026-02-08 05:00:00,2026-02-08 06:00:00,8
tojinbo-shotaro,Person,2026-02-08 06:00:00,2026-02-08 07:00:00,156
tojinbo-shotaro,Person,2026-02-08 07:00:00,2026-02-08 08:00:00,66
tojinbo-shotaro,Person,2026-02-08 08:00:00,2026-02-08 09:00:00,122
tojinbo-shotaro,Person,2026-02-08 09:00:00,2026-02-08 10:00:00,136
tojinbo-shotaro,Person,2026-02-08 10:00:00,2026-02-08 11:00:00,298
tojinbo-shotaro,Person,2026-02-08 11:00:00,2026-02-08 12:00:00,320
tojinbo-shotaro,Person,2026-02-08 12:00:00,2026-02-08 13:00:00,628
tojinbo-shotaro,Person,2026-02-08 13:00:00,2026-02-08 14:00:00,440
tojinbo-shotaro,Person,2026-02-08 14:00:00,2026-02-08 15:00:00,377
tojinbo-shotaro,Person,2026-02-08 15:00:00,2026-02-08 16:00:00,774
tojinbo-shotaro,Person,2026-02-08 16:00:00,2026-02-08 17:00:00,242
tojinbo-shotaro,Person,2026-02-08 17:00:00,2026-02-08 18:00:00,18
tojinbo-shotaro,Person,2026-02-08 18:00:00,2026-02-08 19:00:00,0
tojinbo-shotaro,Person,2026-02-08 19:00:00,2026-02-08 20:00:00,0
tojinbo-shotaro,Person,2026-02-08 20:00:00,2026-02-08 21:00:00,0
tojinbo-shotaro,Person,2026-02-08 21:00:00,2026-02-08 22:00:00,0
tojinbo-shotaro,Person,2026-02-08 22:00:00,2026-02-08 23:00:00,0
tojinbo-shotaro,Person,2026-02-08 23:00:00,2026-02-09 00:00:00,0
