placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2024-12-28 00:00:00,2024-12-28 01:00:00,1
tojinbo-shotaro,Person,2024-12-28 01:00:00,2024-12-28 02:00:00,0
tojinbo-shotaro,Person,2024-12-28 02:00:00,2024-12-28 03:00:00,2
tojinbo-shotaro,Person,2024-12-28 03:00:00,2024-12-28 04:00:00,3
tojinbo-shotaro,Person,2024-12-28 04:00:00,2024-12-28 05:00:00,4
tojinbo-shotaro,Person,2024-12-28 05:00:00,2024-12-28 06:00:00,0
tojinbo-shotaro,Person,2024-12-28 06:00:00,2024-12-28 07:00:00,15
tojinbo-shotaro,Person,2024-12-28 07:00:00,2024-12-28 08:00:00,86
tojinbo-shotaro,Person,2024-12-28 08:00:00,2024-12-28 09:00:00,266
tojinbo-shotaro,Person,2024-12-28 09:00:00,2024-12-28 10:00:00,303
tojinbo-shotaro,Person,2024-12-28 10:00:00,2024-12-28 11:00:00,596
tojinbo-shotaro,Person,2024-12-28 11:00:00,2024-12-28 12:00:00,710
tojinbo-shotaro,Person,2024-12-28 12:00:00,2024-12-28 13:00:00,905
tojinbo-shotaro,Person,2024-12-28 13:00:00,2024-12-28 14:00:00,1080
tojinbo-shotaro,Person,2024-12-28 14:00:00,2024-12-28 15:00:00,916
tojinbo-shotaro,Person,2024-12-28 15:00:00,2024-12-28 16:00:00,869
tojinbo-shotaro,Person,2024-12-28 16:00:00,2024-12-28 17:00:00,793
tojinbo-shotaro,Person,2024-12-28 17:00:00,2024-12-28 18:00:00,50
tojinbo-shotaro,Person,2024-12-28 18:00:00,2024-12-28 19:00:00,8
tojinbo-shotaro,Person,2024-12-28 19:00:00,2024-12-28 20:00:00,3
tojinbo-shotaro,Person,2024-12-28 20:00:00,2024-12-28 21:00:00,0
tojinbo-shotaro,Person,2024-12-28 21:00:00,2024-12-28 22:00:00,0
tojinbo-shotaro,Person,2024-12-28 22:00:00,2024-12-28 23:00:00,0
tojinbo-shotaro,Person,2024-12-28 23:00:00,2024-12-29 00:00:00,0
