placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-10-01 00:00:00,2025-10-02 00:00:00,6662
fukui-station-east-entrance,Person,2025-10-02 00:00:00,2025-10-03 00:00:00,6399
fukui-station-east-entrance,Person,2025-10-03 00:00:00,2025-10-04 00:00:00,7982
fukui-station-east-entrance,Person,2025-10-04 00:00:00,2025-10-05 00:00:00,9640
fukui-station-east-entrance,Person,2025-10-05 00:00:00,2025-10-06 00:00:00,9085
fukui-station-east-entrance,Person,2025-10-06 00:00:00,2025-10-07 00:00:00,6303
fukui-station-east-entrance,Person,2025-10-07 00:00:00,2025-10-08 00:00:00,6461
fukui-station-east-entrance,Person,2025-10-08 00:00:00,2025-10-09 00:00:00,6721
fukui-station-east-entrance,Person,2025-10-09 00:00:00,2025-10-10 00:00:00,5900
fukui-station-east-entrance,Person,2025-10-10 00:00:00,2025-10-11 00:00:00,9394
fukui-station-east-entrance,Person,2025-10-11 00:00:00,2025-10-12 00:00:00,12649
fukui-station-east-entrance,Person,2025-10-12 00:00:00,2025-10-13 00:00:00,12729
fukui-station-east-entrance,Person,2025-10-13 00:00:00,2025-10-14 00:00:00,12555
fukui-station-east-entrance,Person,2025-10-14 00:00:00,2025-10-15 00:00:00,7690
fukui-station-east-entrance,Person,2025-10-15 00:00:00,2025-10-16 00:00:00,7872
fukui-station-east-entrance,Person,2025-10-16 00:00:00,2025-10-17 00:00:00,5558
fukui-station-east-entrance,Person,2025-10-17 00:00:00,2025-10-18 00:00:00,8707
fukui-station-east-entrance,Person,2025-10-18 00:00:00,2025-10-19 00:00:00,11759
fukui-station-east-entrance,Person,2025-10-19 00:00:00,2025-10-20 00:00:00,11386
fukui-station-east-entrance,Person,2025-10-20 00:00:00,2025-10-21 00:00:00,8236
fukui-station-east-entrance,Person,2025-10-21 00:00:00,2025-10-22 00:00:00,8054
fukui-station-east-entrance,Person,2025-10-22 00:00:00,2025-10-23 00:00:00,8081
fukui-station-east-entrance,Person,2025-10-23 00:00:00,2025-10-24 00:00:00,7888
fukui-station-east-entrance,Person,2025-10-24 00:00:00,2025-10-25 00:00:00,9342
fukui-station-east-entrance,Person,2025-10-25 00:00:00,2025-10-26 00:00:00,13431
fukui-station-east-entrance,Person,2025-10-26 00:00:00,2025-10-27 00:00:00,10529
fukui-station-east-entrance,Person,2025-10-27 00:00:00,2025-10-28 00:00:00,8123
fukui-station-east-entrance,Person,2025-10-28 00:00:00,2025-10-29 00:00:00,7948
fukui-station-east-entrance,Person,2025-10-29 00:00:00,2025-10-30 00:00:00,8061
fukui-station-east-entrance,Person,2025-10-30 00:00:00,2025-10-31 00:00:00,7745
fukui-station-east-entrance,Person,2025-10-31 00:00:00,2025-11-01 00:00:00,10385
