placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-03-01 00:00:00,2025-03-02 00:00:00,8239
fukui-station-east-entrance,Person,2025-03-02 00:00:00,2025-03-03 00:00:00,9108
fukui-station-east-entrance,Person,2025-03-03 00:00:00,2025-03-04 00:00:00,5550
fukui-station-east-entrance,Person,2025-03-04 00:00:00,2025-03-05 00:00:00,5930
fukui-station-east-entrance,Person,2025-03-05 00:00:00,2025-03-06 00:00:00,5154
fukui-station-east-entrance,Person,2025-03-06 00:00:00,2025-03-07 00:00:00,6343
fukui-station-east-entrance,Person,2025-03-07 00:00:00,2025-03-08 00:00:00,7247
fukui-station-east-entrance,Person,2025-03-08 00:00:00,2025-03-09 00:00:00,9689
fukui-station-east-entrance,Person,2025-03-09 00:00:00,2025-03-10 00:00:00,9306
fukui-station-east-entrance,Person,2025-03-10 00:00:00,2025-03-11 00:00:00,6007
fukui-station-east-entrance,Person,2025-03-11 00:00:00,2025-03-12 00:00:00,6014
fukui-station-east-entrance,Person,2025-03-12 00:00:00,2025-03-13 00:00:00,6410
fukui-station-east-entrance,Person,2025-03-13 00:00:00,2025-03-14 00:00:00,5859
fukui-station-east-entrance,Person,2025-03-14 00:00:00,2025-03-15 00:00:00,7863
fukui-station-east-entrance,Person,2025-03-15 00:00:00,2025-03-16 00:00:00,10039
fukui-station-east-entrance,Person,2025-03-16 00:00:00,2025-03-17 00:00:00,12395
fukui-station-east-entrance,Person,2025-03-17 00:00:00,2025-03-18 00:00:00,7637
fukui-station-east-entrance,Person,2025-03-18 00:00:00,2025-03-19 00:00:00,7165
fukui-station-east-entrance,Person,2025-03-19 00:00:00,2025-03-20 00:00:00,7247
fukui-station-east-entrance,Person,2025-03-20 00:00:00,2025-03-21 00:00:00,11010
fukui-station-east-entrance,Person,2025-03-21 00:00:00,2025-03-22 00:00:00,9409
fukui-station-east-entrance,Person,2025-03-22 00:00:00,2025-03-23 00:00:00,12287
fukui-station-east-entrance,Person,2025-03-23 00:00:00,2025-03-24 00:00:00,11328
fukui-station-east-entrance,Person,2025-03-24 00:00:00,2025-03-25 00:00:00,7152
fukui-station-east-entrance,Person,2025-03-25 00:00:00,2025-03-26 00:00:00,7907
fukui-station-east-entrance,Person,2025-03-26 00:00:00,2025-03-27 00:00:00,8790
fukui-station-east-entrance,Person,2025-03-27 00:00:00,2025-03-28 00:00:00,8552
fukui-station-east-entrance,Person,2025-03-28 00:00:00,2025-03-29 00:00:00,8525
fukui-station-east-entrance,Person,2025-03-29 00:00:00,2025-03-30 00:00:00,13305
fukui-station-east-entrance,Person,2025-03-30 00:00:00,2025-03-31 00:00:00,19374
fukui-station-east-entrance,Person,2025-03-31 00:00:00,2025-04-01 00:00:00,8671
