placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-12-06 00:00:00,2025-12-06 01:00:00,0
tojinbo-shotaro,Person,2025-12-06 01:00:00,2025-12-06 02:00:00,1
tojinbo-shotaro,Person,2025-12-06 02:00:00,2025-12-06 03:00:00,1
tojinbo-shotaro,Person,2025-12-06 03:00:00,2025-12-06 04:00:00,0
tojinbo-shotaro,Person,2025-12-06 04:00:00,2025-12-06 05:00:00,0
tojinbo-shotaro,Person,2025-12-06 05:00:00,2025-12-06 06:00:00,0
tojinbo-shotaro,Person,2025-12-06 06:00:00,2025-12-06 07:00:00,76
tojinbo-shotaro,Person,2025-12-06 07:00:00,2025-12-06 08:00:00,141
tojinbo-shotaro,Person,2025-12-06 08:00:00,2025-12-06 09:00:00,329
tojinbo-shotaro,Person,2025-12-06 09:00:00,2025-12-06 10:00:00,717
tojinbo-shotaro,Person,2025-12-06 10:00:00,2025-12-06 11:00:00,1304
tojinbo-shotaro,Person,2025-12-06 11:00:00,2025-12-06 12:00:00,1870
tojinbo-shotaro,Person,2025-12-06 12:00:00,2025-12-06 13:00:00,1871
tojinbo-shotaro,Person,2025-12-06 13:00:00,2025-12-06 14:00:00,1913
tojinbo-shotaro,Person,2025-12-06 14:00:00,2025-12-06 15:00:00,2042
tojinbo-shotaro,Person,2025-12-06 15:00:00,2025-12-06 16:00:00,2012
tojinbo-shotaro,Person,2025-12-06 16:00:00,2025-12-06 17:00:00,1542
tojinbo-shotaro,Person,2025-12-06 17:00:00,2025-12-06 18:00:00,223
tojinbo-shotaro,Person,2025-12-06 18:00:00,2025-12-06 19:00:00,4
tojinbo-shotaro,Person,2025-12-06 19:00:00,2025-12-06 20:00:00,0
tojinbo-shotaro,Person,2025-12-06 20:00:00,2025-12-06 21:00:00,0
tojinbo-shotaro,Person,2025-12-06 21:00:00,2025-12-06 22:00:00,0
tojinbo-shotaro,Person,2025-12-06 22:00:00,2025-12-06 23:00:00,2
tojinbo-shotaro,Person,2025-12-06 23:00:00,2025-12-07 00:00:00,2
