placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-12-21 00:00:00,2025-12-21 01:00:00,1
tojinbo-shotaro,Person,2025-12-21 01:00:00,2025-12-21 02:00:00,6
tojinbo-shotaro,Person,2025-12-21 02:00:00,2025-12-21 03:00:00,1
tojinbo-shotaro,Person,2025-12-21 03:00:00,2025-12-21 04:00:00,0
tojinbo-shotaro,Person,2025-12-21 04:00:00,2025-12-21 05:00:00,2
tojinbo-shotaro,Person,2025-12-21 05:00:00,2025-12-21 06:00:00,8
tojinbo-shotaro,Person,2025-12-21 06:00:00,2025-12-21 07:00:00,93
tojinbo-shotaro,Person,2025-12-21 07:00:00,2025-12-21 08:00:00,238
tojinbo-shotaro,Person,2025-12-21 08:00:00,2025-12-21 09:00:00,326
tojinbo-shotaro,Person,2025-12-21 09:00:00,2025-12-21 10:00:00,659
tojinbo-shotaro,Person,2025-12-21 10:00:00,2025-12-21 11:00:00,831
tojinbo-shotaro,Person,2025-12-21 11:00:00,2025-12-21 12:00:00,818
tojinbo-shotaro,Person,2025-12-21 12:00:00,2025-12-21 13:00:00,715
tojinbo-shotaro,Person,2025-12-21 13:00:00,2025-12-21 14:00:00,635
tojinbo-shotaro,Person,2025-12-21 14:00:00,2025-12-21 15:00:00,582
tojinbo-shotaro,Person,2025-12-21 15:00:00,2025-12-21 16:00:00,821
tojinbo-shotaro,Person,2025-12-21 16:00:00,2025-12-21 17:00:00,336
tojinbo-shotaro,Person,2025-12-21 17:00:00,2025-12-21 18:00:00,9
tojinbo-shotaro,Person,2025-12-21 18:00:00,2025-12-21 19:00:00,4
tojinbo-shotaro,Person,2025-12-21 19:00:00,2025-12-21 20:00:00,0
tojinbo-shotaro,Person,2025-12-21 20:00:00,2025-12-21 21:00:00,0
tojinbo-shotaro,Person,2025-12-21 21:00:00,2025-12-21 22:00:00,0
tojinbo-shotaro,Person,2025-12-21 22:00:00,2025-12-21 23:00:00,0
tojinbo-shotaro,Person,2025-12-21 23:00:00,2025-12-22 00:00:00,0
