placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-12-19 00:00:00,2025-12-19 01:00:00,0
tojinbo-shotaro,Person,2025-12-19 01:00:00,2025-12-19 02:00:00,1
tojinbo-shotaro,Person,2025-12-19 02:00:00,2025-12-19 03:00:00,2
tojinbo-shotaro,Person,2025-12-19 03:00:00,2025-12-19 04:00:00,0
tojinbo-shotaro,Person,2025-12-19 04:00:00,2025-12-19 05:00:00,0
tojinbo-shotaro,Person,2025-12-19 05:00:00,2025-12-19 06:00:00,10
tojinbo-shotaro,Person,2025-12-19 06:00:00,2025-12-19 07:00:00,89
tojinbo-shotaro,Person,2025-12-19 07:00:00,2025-12-19 08:00:00,55
tojinbo-shotaro,Person,2025-12-19 08:00:00,2025-12-19 09:00:00,243
tojinbo-shotaro,Person,2025-12-19 09:00:00,2025-12-19 10:00:00,311
tojinbo-shotaro,Person,2025-12-19 10:00:00,2025-12-19 11:00:00,602
tojinbo-shotaro,Person,2025-12-19 11:00:00,2025-12-19 12:00:00,634
tojinbo-shotaro,Person,2025-12-19 12:00:00,2025-12-19 13:00:00,536
tojinbo-shotaro,Person,2025-12-19 13:00:00,2025-12-19 14:00:00,600
tojinbo-shotaro,Person,2025-12-19 14:00:00,2025-12-19 15:00:00,907
tojinbo-shotaro,Person,2025-12-19 15:00:00,2025-12-19 16:00:00,824
tojinbo-shotaro,Person,2025-12-19 16:00:00,2025-12-19 17:00:00,580
tojinbo-shotaro,Person,2025-12-19 17:00:00,2025-12-19 18:00:00,89
tojinbo-shotaro,Person,2025-12-19 18:00:00,2025-12-19 19:00:00,21
tojinbo-shotaro,Person,2025-12-19 19:00:00,2025-12-19 20:00:00,0
tojinbo-shotaro,Person,2025-12-19 20:00:00,2025-12-19 21:00:00,0
tojinbo-shotaro,Person,2025-12-19 21:00:00,2025-12-19 22:00:00,0
tojinbo-shotaro,Person,2025-12-19 22:00:00,2025-12-19 23:00:00,2
tojinbo-shotaro,Person,2025-12-19 23:00:00,2025-12-20 00:00:00,0
