placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-12-12 00:00:00,2025-12-12 01:00:00,0
tojinbo-shotaro,Person,2025-12-12 01:00:00,2025-12-12 02:00:00,0
tojinbo-shotaro,Person,2025-12-12 02:00:00,2025-12-12 03:00:00,0
tojinbo-shotaro,Person,2025-12-12 03:00:00,2025-12-12 04:00:00,1
tojinbo-shotaro,Person,2025-12-12 04:00:00,2025-12-12 05:00:00,0
tojinbo-shotaro,Person,2025-12-12 05:00:00,2025-12-12 06:00:00,0
tojinbo-shotaro,Person,2025-12-12 06:00:00,2025-12-12 07:00:00,127
tojinbo-shotaro,Person,2025-12-12 07:00:00,2025-12-12 08:00:00,155
tojinbo-shotaro,Person,2025-12-12 08:00:00,2025-12-12 09:00:00,259
tojinbo-shotaro,Person,2025-12-12 09:00:00,2025-12-12 10:00:00,350
tojinbo-shotaro,Person,2025-12-12 10:00:00,2025-12-12 11:00:00,573
tojinbo-shotaro,Person,2025-12-12 11:00:00,2025-12-12 12:00:00,699
tojinbo-shotaro,Person,2025-12-12 12:00:00,2025-12-12 13:00:00,757
tojinbo-shotaro,Person,2025-12-12 13:00:00,2025-12-12 14:00:00,941
tojinbo-shotaro,Person,2025-12-12 14:00:00,2025-12-12 15:00:00,736
tojinbo-shotaro,Person,2025-12-12 15:00:00,2025-12-12 16:00:00,917
tojinbo-shotaro,Person,2025-12-12 16:00:00,2025-12-12 17:00:00,374
tojinbo-shotaro,Person,2025-12-12 17:00:00,2025-12-12 18:00:00,19
tojinbo-shotaro,Person,2025-12-12 18:00:00,2025-12-12 19:00:00,2
tojinbo-shotaro,Person,2025-12-12 19:00:00,2025-12-12 20:00:00,0
tojinbo-shotaro,Person,2025-12-12 20:00:00,2025-12-12 21:00:00,0
tojinbo-shotaro,Person,2025-12-12 21:00:00,2025-12-12 22:00:00,0
tojinbo-shotaro,Person,2025-12-12 22:00:00,2025-12-12 23:00:00,0
tojinbo-shotaro,Person,2025-12-12 23:00:00,2025-12-13 00:00:00,0
