placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-02-16 08:00:00,2026-02-16 08:05:00,6
tojinbo-shotaro,Person,2026-02-16 08:05:00,2026-02-16 08:10:00,7
tojinbo-shotaro,Person,2026-02-16 08:10:00,2026-02-16 08:15:00,24
tojinbo-shotaro,Person,2026-02-16 08:15:00,2026-02-16 08:20:00,24
tojinbo-shotaro,Person,2026-02-16 08:20:00,2026-02-16 08:25:00,29
tojinbo-shotaro,Person,2026-02-16 08:25:00,2026-02-16 08:30:00,22
tojinbo-shotaro,Person,2026-02-16 08:30:00,2026-02-16 08:35:00,38
tojinbo-shotaro,Person,2026-02-16 08:35:00,2026-02-16 08:40:00,5
tojinbo-shotaro,Person,2026-02-16 08:40:00,2026-02-16 08:45:00,20
tojinbo-shotaro,Person,2026-02-16 08:45:00,2026-02-16 08:50:00,31
tojinbo-shotaro,Person,2026-02-16 08:50:00,2026-02-16 08:55:00,18
tojinbo-shotaro,Person,2026-02-16 08:55:00,2026-02-16 09:00:00,21
