placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-03-15 18:00:00,2026-03-15 18:05:00,111
fukui-station-east-entrance,Person,2026-03-15 18:05:00,2026-03-15 18:10:00,67
fukui-station-east-entrance,Person,2026-03-15 18:10:00,2026-03-15 18:15:00,70
fukui-station-east-entrance,Person,2026-03-15 18:15:00,2026-03-15 18:20:00,102
fukui-station-east-entrance,Person,2026-03-15 18:20:00,2026-03-15 18:25:00,72
fukui-station-east-entrance,Person,2026-03-15 18:25:00,2026-03-15 18:30:00,93
fukui-station-east-entrance,Person,2026-03-15 18:30:00,2026-03-15 18:35:00,57
fukui-station-east-entrance,Person,2026-03-15 18:35:00,2026-03-15 18:40:00,46
fukui-station-east-entrance,Person,2026-03-15 18:40:00,2026-03-15 18:45:00,49
fukui-station-east-entrance,Person,2026-03-15 18:45:00,2026-03-15 18:50:00,43
fukui-station-east-entrance,Person,2026-03-15 18:50:00,2026-03-15 18:55:00,36
fukui-station-east-entrance,Person,2026-03-15 18:55:00,2026-03-15 19:00:00,50
