placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-12-15 13:00:00,2025-12-15 13:05:00,91
tojinbo-shotaro,Person,2025-12-15 13:05:00,2025-12-15 13:10:00,54
tojinbo-shotaro,Person,2025-12-15 13:10:00,2025-12-15 13:15:00,74
tojinbo-shotaro,Person,2025-12-15 13:15:00,2025-12-15 13:20:00,60
tojinbo-shotaro,Person,2025-12-15 13:20:00,2025-12-15 13:25:00,35
tojinbo-shotaro,Person,2025-12-15 13:25:00,2025-12-15 13:30:00,55
tojinbo-shotaro,Person,2025-12-15 13:30:00,2025-12-15 13:35:00,69
tojinbo-shotaro,Person,2025-12-15 13:35:00,2025-12-15 13:40:00,53
tojinbo-shotaro,Person,2025-12-15 13:40:00,2025-12-15 13:45:00,76
tojinbo-shotaro,Person,2025-12-15 13:45:00,2025-12-15 13:50:00,55
tojinbo-shotaro,Person,2025-12-15 13:50:00,2025-12-15 13:55:00,45
tojinbo-shotaro,Person,2025-12-15 13:55:00,2025-12-15 14:00:00,53
