placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2025-03-27 14:00:00,2025-03-27 14:05:00,29,0,9,1,1,3,8,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-27 14:05:00,2025-03-27 14:10:00,29,0,7,3,6,6,1,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-27 14:10:00,2025-03-27 14:15:00,19,0,6,2,2,2,2,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-27 14:15:00,2025-03-27 14:20:00,8,0,3,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-27 14:20:00,2025-03-27 14:25:00,5,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-27 14:25:00,2025-03-27 14:30:00,7,0,0,1,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-27 14:30:00,2025-03-27 14:35:00,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-27 14:35:00,2025-03-27 14:40:00,5,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-27 14:40:00,2025-03-27 14:45:00,9,0,3,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-27 14:45:00,2025-03-27 14:50:00,14,0,2,2,0,2,1,1,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-27 14:50:00,2025-03-27 14:55:00,29,0,7,4,2,12,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-27 14:55:00,2025-03-27 15:00:00,19,0,5,1,2,5,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
