placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-01-24 08:00:00,2025-01-24 08:05:00,3
tojinbo-shotaro,Person,2025-01-24 08:05:00,2025-01-24 08:10:00,4
tojinbo-shotaro,Person,2025-01-24 08:10:00,2025-01-24 08:15:00,4
tojinbo-shotaro,Person,2025-01-24 08:15:00,2025-01-24 08:20:00,23
tojinbo-shotaro,Person,2025-01-24 08:20:00,2025-01-24 08:25:00,27
tojinbo-shotaro,Person,2025-01-24 08:25:00,2025-01-24 08:30:00,32
tojinbo-shotaro,Person,2025-01-24 08:30:00,2025-01-24 08:35:00,25
tojinbo-shotaro,Person,2025-01-24 08:35:00,2025-01-24 08:40:00,28
tojinbo-shotaro,Person,2025-01-24 08:40:00,2025-01-24 08:45:00,17
tojinbo-shotaro,Person,2025-01-24 08:45:00,2025-01-24 08:50:00,20
tojinbo-shotaro,Person,2025-01-24 08:50:00,2025-01-24 08:55:00,13
tojinbo-shotaro,Person,2025-01-24 08:55:00,2025-01-24 09:00:00,11
