placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-03-14 09:00:00,2026-03-14 09:05:00,30
tojinbo-shotaro,Person,2026-03-14 09:05:00,2026-03-14 09:10:00,32
tojinbo-shotaro,Person,2026-03-14 09:10:00,2026-03-14 09:15:00,64
tojinbo-shotaro,Person,2026-03-14 09:15:00,2026-03-14 09:20:00,67
tojinbo-shotaro,Person,2026-03-14 09:20:00,2026-03-14 09:25:00,52
tojinbo-shotaro,Person,2026-03-14 09:25:00,2026-03-14 09:30:00,40
tojinbo-shotaro,Person,2026-03-14 09:30:00,2026-03-14 09:35:00,27
tojinbo-shotaro,Person,2026-03-14 09:35:00,2026-03-14 09:40:00,51
tojinbo-shotaro,Person,2026-03-14 09:40:00,2026-03-14 09:45:00,23
tojinbo-shotaro,Person,2026-03-14 09:45:00,2026-03-14 09:50:00,50
tojinbo-shotaro,Person,2026-03-14 09:50:00,2026-03-14 09:55:00,52
tojinbo-shotaro,Person,2026-03-14 09:55:00,2026-03-14 10:00:00,102
